#1	
double	Load(8760,2)
8061	605.22
8062	605.22
8063	636.32
8064	670.87
8065	719.25
8066	753.80
8067	781.45
8068	774.53
8069	774.53
8070	760.71
8071	760.71
8072	757.26
8073	767.62
8074	777.99
8075	757.26
8076	771.08
8077	753.80
8078	736.53
8079	736.53
8080	753.80
8081	774.53
8082	760.71
8083	760.71
8084	743.44
8085	743.44
8086	757.26
8087	753.80
8088	757.26
8089	757.26
8090	757.26
8091	760.71
8092	771.08
8093	798.72
8094	791.81
8095	788.36
8096	784.90
8097	788.36
8098	798.72
8099	777.99
8100	764.17
8101	743.44
8102	729.61
8103	736.53
8104	739.98
8105	736.53
8106	729.61
8107	722.70
8108	729.61
8109	733.07
8110	733.07
8111	743.44
8112	753.80
8113	736.53
8114	722.70
8115	708.88
8116	691.61
8117	670.87
8118	670.87
8119	663.96
8120	657.05
8121	653.60
8122	636.32
8123	619.04
8124	608.68
8125	612.13
8126	612.13
8127	612.13
8128	625.95
8129	670.87
8130	691.61
8131	719.25
8132	743.44
8133	753.80
8134	771.08
8135	739.98
8136	746.89
8137	781.45
8138	777.99
8139	802.18
8140	802.18
8141	809.09
8142	805.63
8143	805.63
8144	798.72
8145	816.00
8146	816.00
8147	736.53
8148	643.23
8149	591.40
8150	570.67
8151	553.39
8152	577.58
8153	691.61
8154	743.44
8155	777.99
8156	819.45
8157	836.73
8158	840.19
8159	840.19
8160	864.37
8161	867.83
8162	867.83
8163	881.65
8164	916.21
8165	912.75
8166	926.57
8167	940.39
8168	930.03
8169	933.48
8170	933.48
8171	926.57
8172	898.93
8173	888.56
8174	881.65
8175	864.37
8176	881.65
8177	892.02
8178	892.02
8179	905.84
8180	892.02
8181	905.84
8182	898.93
8183	898.93
8184	888.56
8185	871.29
8186	867.83
8187	881.65
8188	888.56
8189	905.84
8190	892.02
8191	895.47
8192	898.93
8193	898.93
8194	912.75
8195	874.74
8196	864.37
8197	843.64
8198	878.20
8199	826.37
8200	854.01
8201	902.38
8202	916.21
8203	919.66
8204	919.66
8205	912.75
8206	916.21
8207	923.12
8208	923.12
8209	926.57
8210	933.48
8211	930.03
8212	926.57
8213	930.03
8214	930.03
8215	930.03
8216	926.57
8217	919.66
8218	916.21
8219	905.84
8220	902.38
8221	895.47
8222	892.02
8223	885.11
8224	888.56
8225	898.93
8226	909.29
8227	905.84
8228	909.29
8229	905.84
8230	909.29
8231	919.66
8232	926.57
8233	930.03
8234	926.57
8235	926.57
8236	926.57
8237	923.12
8238	923.12
8239	926.57
8240	933.48
8241	930.03
8242	923.12
8243	923.12
8244	912.75
8245	909.29
8246	909.29
8247	909.29
8248	912.75
8249	916.21
8250	930.03
8251	923.12
8252	936.94
8253	947.30
8254	961.13
8255	964.58
8256	974.95
8257	978.40
8258	992.22
8259	1002.59
8260	1009.50
8261	1023.32
8262	1023.32
8263	1009.50
8264	1002.59
8265	995.68
8266	988.77
8267	968.04
8268	957.67
8269	940.39
8270	916.21
8271	912.75
8272	916.21
8273	936.94
8274	947.30
8275	950.76
8276	947.30
8277	926.57
8278	912.75
8279	909.29
8280	923.12
8281	926.57
8282	933.48
8283	936.94
8284	943.85
8285	954.21
8286	964.58
8287	957.67
8288	961.13
8289	961.13
8290	961.13
8291	950.76
8292	940.39
8293	936.94
8294	930.03
8295	919.66
8296	916.21
8297	916.21
8298	916.21
8299	916.21
8300	902.38
8301	902.38
8302	902.38
8303	902.38
8304	902.38
8305	902.38
8306	905.84
8307	909.29
8308	912.75
8309	916.21
8310	916.21
8311	905.84
8312	905.84
8313	902.38
8314	895.47
8315	885.11
8316	881.65
8317	867.83
8318	867.83
8319	867.83
8320	864.37
8321	867.83
8322	864.37
8323	860.92
8324	857.46
8325	860.92
8326	864.37
8327	874.74
8328	864.37
8329	860.92
8330	847.10
8331	829.82
8332	829.82
8333	826.37
8334	826.37
8335	829.82
8336	836.73
8337	829.82
8338	826.37
8339	829.82
8340	822.91
8341	826.37
8342	829.82
8343	840.19
8344	860.92
8345	867.83
8346	867.83
8347	867.83
8348	874.74
8349	867.83
8350	867.83
8351	864.37
8352	878.20
8353	885.11
8354	898.93
8355	905.84
8356	898.93
8357	905.84
8358	905.84
8359	912.75
8360	926.57
8361	964.58
8362	978.40
8363	957.67
8364	950.76
8365	930.03
8366	919.66
8367	916.21
8368	954.21
8369	1002.59
8370	1030.23
8371	1050.97
8372	1047.51
8373	1071.70
8374	1116.62
8375	1088.97
8376	1088.97
8377	1109.71
8378	1078.61
8379	1085.52
8380	1082.06
8381	1054.42
8382	1012.96
8383	995.68
8384	971.49
8385	940.39
8386	926.57
8387	909.29
8388	902.38
8389	885.11
8390	857.46
8391	854.01
8392	843.64
8393	840.19
8394	836.73
8395	829.82
8396	826.37
8397	826.37
8398	826.37
8399	822.91
8400	816.00
8401	826.37
8402	829.82
8403	819.45
8404	822.91
8405	829.82
8406	836.73
8407	836.73
8408	836.73
8409	850.55
8410	836.73
8411	833.28
8412	822.91
8413	812.54
8414	805.63
8415	798.72
8416	802.18
8417	819.45
8418	829.82
8419	829.82
8420	840.19
8421	850.55
8422	857.46
8423	881.65
8424	898.93
8425	888.56
8426	892.02
8427	892.02
8428	864.37
8429	847.10
8430	843.64
8431	829.82
8432	819.45
8433	826.37
8434	829.82
8435	819.45
8436	826.37
8437	833.28
8438	826.37
8439	829.82
8440	829.82
8441	826.37
8442	836.73
8443	829.82
8444	833.28
8445	833.28
8446	833.28
8447	836.73
8448	836.73
8449	836.73
8450	829.82
8451	833.28
8452	829.82
8453	840.19
8454	850.55
8455	829.82
8456	836.73
8457	822.91
8458	819.45
8459	805.63
8460	795.27
8461	760.71
8462	746.89
8463	736.53
8464	726.16
8465	726.16
8466	722.70
8467	719.25
8468	708.88
8469	695.06
8470	691.61
8471	701.97
8472	681.24
8473	667.42
8474	674.33
8475	653.60
8476	677.78
8477	674.33
8478	688.15
8479	698.52
8480	701.97
8481	708.88
8482	715.79
8483	698.52
8484	681.24
8485	684.69
8486	698.52
8487	705.43
8488	733.07
8489	750.35
8490	767.62
8491	788.36
8492	798.72
8493	816.00
8494	836.73
8495	829.82
8496	843.64
8497	854.01
8498	871.29
8499	881.65
8500	898.93
8501	902.38
8502	905.84
8503	936.94
8504	954.21
8505	961.13
8506	981.86
8507	968.04
8508	981.86
8509	964.58
8510	988.77
8511	985.31
8512	992.22
8513	995.68
8514	1009.50
8515	1006.05
8516	1019.87
8517	1023.32
8518	1026.78
8519	1047.51
8520	1071.70
8521	1109.71
8522	1144.26
8523	1175.36
8524	1189.18
8525	1196.09
8526	1223.73
8527	1223.73
8528	1230.65
8529	1227.19
8530	1182.27
8531	1154.63
8532	1068.24
8533	995.68
8534	940.39
8535	961.13
8536	999.13
8537	1030.23
8538	1016.41
8539	1030.23
8540	1033.69
8541	1026.78
8542	1037.14
8543	1047.51
8544	1047.51
8545	1050.97
8546	1054.42
8547	1040.60
8548	1030.23
8549	1044.05
8550	1037.14
8551	1030.23
8552	1044.05
8553	1040.60
8554	1037.14
8555	1033.69
8556	1026.78
8557	1019.87
8558	1006.05
8559	992.22
8560	978.40
8561	961.13
8562	947.30
8563	940.39
8564	923.12
8565	916.21
8566	912.75
8567	905.84
8568	898.93
8569	888.56
8570	881.65
8571	878.20
8572	881.65
8573	864.37
8574	860.92
8575	854.01
8576	847.10
8577	836.73
8578	833.28
8579	826.37
8580	805.63
8581	788.36
8582	771.08
8583	753.80
8584	722.70
8585	701.97
8586	688.15
8587	691.61
8588	681.24
8589	670.87
8590	674.33
8591	667.42
8592	663.96
8593	660.51
8594	657.05
8595	660.51
8596	657.05
8597	657.05
8598	663.96
8599	660.51
8600	663.96
8601	674.33
8602	646.69
8603	636.32
8604	639.77
8605	643.23
8606	612.13
8607	622.50
8608	636.32
8609	663.96
8610	667.42
8611	667.42
8612	670.87
8613	663.96
8614	632.86
8615	639.77
8616	629.41
8617	612.13
8618	598.31
8619	601.77
8620	591.40
8621	594.85
8622	601.77
8623	646.69
8624	701.97
8625	715.79
8626	726.16
8627	722.70
8628	712.34
8629	705.43
8630	705.43
8631	712.34
8632	729.61
8633	753.80
8634	774.53
8635	791.81
8636	819.45
8637	816.00
8638	826.37
8639	816.00
8640	840.19
8641	854.01
8642	867.83
8643	874.74
8644	885.11
8645	895.47
8646	892.02
8647	878.20
8648	881.65
8649	878.20
8650	874.74
8651	864.37
8652	843.64
8653	829.82
8654	812.54
8655	802.18
8656	809.09
8657	809.09
8658	809.09
8659	812.54
8660	809.09
8661	812.54
8662	809.09
8663	816.00
8664	809.09
8665	812.54
8666	819.45
8667	836.73
8668	840.19
8669	850.55
8670	860.92
8671	864.37
8672	864.37
8673	857.46
8674	854.01
8675	857.46
8676	843.64
8677	843.64
8678	840.19
8679	843.64
8680	847.10
8681	857.46
8682	867.83
8683	871.29
8684	878.20
8685	895.47
8686	895.47
8687	895.47
8688	895.47
8689	902.38
8690	933.48
8691	947.30
8692	936.94
8693	926.57
8694	933.48
8695	923.12
8696	912.75
8697	905.84
8698	892.02
8699	881.65
8700	871.29
8701	874.74
8702	874.74
8703	895.47
8704	874.74
8705	867.83
8706	874.74
8707	881.65
8708	878.20
8709	867.83
8710	857.46
8711	847.10
8712	826.37
8713	822.91
8714	819.45
8715	836.73
8716	829.82
8717	836.73
8718	829.82
8719	826.37
8720	833.28
8721	822.91
8722	816.00
8723	805.63
8724	798.72
8725	791.81
8726	788.36
8727	784.90
8728	791.81
8729	812.54
8730	816.00
8731	833.28
8732	867.83
8733	850.55
8734	888.56
8735	902.38
8736	905.84
8737	919.66
8738	926.57
8739	933.48
8740	933.48
8741	930.03
8742	902.38
8743	892.02
8744	885.11
8745	860.92
8746	840.19
8747	822.91
8748	819.45
8749	809.09
8750	805.63
8751	816.00
8752	816.00
8753	805.63
8754	826.37
8755	826.37
8756	833.28
8757	836.73
8758	836.73
8759	878.20
8760	930.03
